customer_id,tenure_months,contract,monthly_charges,total_charges,tech_support,internet_service,payment_method,paperless_billing,support_tickets,churn
CUST-03614,2,One Year,74.3,136.84,No,Fiber Optic,Mailed Check,No,1,1
CUST-03615,57,One Year,52.27,2929.39,No,DSL,Electronic Check,Yes,4,0
CUST-03616,19,Month-to-Month,82.81,1461.91,No,DSL,Credit Card,Yes,0,1
CUST-03617,66,Month-to-Month,71.42,4694.52,Yes,DSL,Electronic Check,Yes,1,0
CUST-03618,67,Month-to-Month,54.57,3409.51,No,Fiber Optic,Electronic Check,Yes,2,1
CUST-03619,64,Two Year,103.45,6560.89,Yes,Fiber Optic,Electronic Check,Yes,1,0
CUST-03620,72,One Year,75.12,5343.17,No,Fiber Optic,Mailed Check,No,1,0
CUST-03621,60,Month-to-Month,85.77,5076.21,Yes,DSL,Bank Transfer,No,2,0
CUST-03622,28,Month-to-Month,105.41,2667.96,No,DSL,Credit Card,Yes,0,1
CUST-03623,72,Two Year,105.0,7446.5,No,Fiber Optic,Credit Card,Yes,1,1
CUST-03624,25,One Year,84.49,2053.38,Yes,DSL,Electronic Check,No,0,1
CUST-03625,43,One Year,62.43,2505.78,No,Fiber Optic,Electronic Check,No,0,1
CUST-03626,1,Two Year,34.26,32.51,No,Fiber Optic,Mailed Check,Yes,2,0
CUST-03627,70,One Year,75.17,5072.43,Yes,No,Credit Card,Yes,3,0
CUST-03628,43,One Year,97.36,4162.84,Yes,DSL,Credit Card,No,1,0
CUST-03629,69,Month-to-Month,78.86,5321.68,No,Fiber Optic,Electronic Check,Yes,4,0
CUST-03630,26,Month-to-Month,15.0,367.71,Yes,No,Electronic Check,No,1,0
CUST-03631,23,Two Year,91.75,2035.42,Yes,No,Credit Card,Yes,0,0
CUST-03632,38,One Year,93.29,3256.41,No,Fiber Optic,Bank Transfer,No,1,0
CUST-03633,63,Month-to-Month,62.47,3708.9,No,DSL,Mailed Check,No,5,0
CUST-03634,40,One Year,94.71,3709.34,Yes,Fiber Optic,Electronic Check,Yes,1,0
CUST-03635,58,Month-to-Month,85.7,4775.05,No,Fiber Optic,Electronic Check,Yes,3,1
CUST-03636,16,Two Year,52.86,827.43,No,DSL,Electronic Check,Yes,1,1
CUST-03637,56,Month-to-Month,101.78,5420.29,No,DSL,Bank Transfer,Yes,2,0
CUST-03638,53,Two Year,38.31,1904.57,No,Fiber Optic,Bank Transfer,Yes,1,0
CUST-03639,65,Month-to-Month,68.57,4342.3,Yes,DSL,Mailed Check,Yes,1,0
CUST-03640,5,Month-to-Month,66.07,300.41,Yes,No,Bank Transfer,Yes,1,1
CUST-03641,28,Month-to-Month,49.36,1379.12,No,DSL,Electronic Check,No,1,1
CUST-03642,7,Two Year,77.59,540.33,No,No,Electronic Check,Yes,0,0
CUST-03643,29,Month-to-Month,102.76,2944.39,No,Fiber Optic,Electronic Check,Yes,0,1
CUST-03644,55,Month-to-Month,101.19,5501.05,No,No,Electronic Check,No,1,0
CUST-03645,47,One Year,88.09,3937.8,Yes,Fiber Optic,Credit Card,No,3,0
CUST-03646,55,Month-to-Month,27.6,1441.79,No,DSL,Electronic Check,Yes,1,0
CUST-03647,54,Month-to-Month,36.6,1940.84,Yes,DSL,Electronic Check,Yes,1,0
CUST-03648,72,Month-to-Month,74.15,4956.14,No,DSL,Credit Card,Yes,1,0
CUST-03649,64,Two Year,69.14,4358.55,No,Fiber Optic,Mailed Check,No,0,0
CUST-03650,43,Month-to-Month,57.55,2276.9,No,DSL,Electronic Check,Yes,3,0
CUST-03651,64,Month-to-Month,117.63,7437.31,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-03652,4,Month-to-Month,72.65,277.26,No,No,Electronic Check,No,2,1
CUST-03653,52,Month-to-Month,83.56,4276.99,Yes,Fiber Optic,Electronic Check,Yes,0,0
CUST-03654,38,Month-to-Month,94.7,3416.2,Yes,Fiber Optic,Bank Transfer,No,0,0
CUST-03655,69,Month-to-Month,71.37,4731.7,Yes,No,Mailed Check,No,5,0
CUST-03656,37,Month-to-Month,134.78,4950.35,Yes,Fiber Optic,Electronic Check,Yes,3,1
CUST-03657,13,Month-to-Month,46.49,569.21,Yes,DSL,Credit Card,No,2,1
CUST-03658,53,Two Year,54.85,2680.38,Yes,DSL,Electronic Check,Yes,1,0
CUST-03659,69,Month-to-Month,46.43,2912.45,No,Fiber Optic,Mailed Check,No,0,1
CUST-03660,2,Month-to-Month,109.07,209.2,Yes,DSL,Electronic Check,Yes,1,1
CUST-03661,5,Two Year,90.05,432.74,No,Fiber Optic,Electronic Check,Yes,3,1
CUST-03662,48,Two Year,56.4,2604.52,No,No,Bank Transfer,Yes,1,0
CUST-03663,41,One Year,48.4,1793.34,Yes,Fiber Optic,Electronic Check,Yes,0,0
CUST-03664,40,Month-to-Month,104.62,3777.79,Yes,DSL,Electronic Check,Yes,0,0
CUST-03665,7,Month-to-Month,79.04,547.49,Yes,DSL,Mailed Check,Yes,0,0
CUST-03666,42,Month-to-Month,105.26,4286.3,Yes,No,Credit Card,Yes,0,0
CUST-03667,41,Month-to-Month,68.5,2559.48,No,DSL,Mailed Check,Yes,1,0
CUST-03668,62,Month-to-Month,82.79,4657.99,No,DSL,Electronic Check,Yes,3,1
CUST-03669,29,One Year,77.51,2059.39,Yes,Fiber Optic,Electronic Check,No,2,0
CUST-03670,26,Month-to-Month,54.4,1387.09,Yes,Fiber Optic,Mailed Check,No,1,0
CUST-03671,6,One Year,66.4,387.37,Yes,Fiber Optic,Electronic Check,No,2,1
CUST-03672,41,Month-to-Month,40.39,1596.15,Yes,Fiber Optic,Electronic Check,No,1,0
CUST-03673,47,Month-to-Month,82.35,3731.42,No,Fiber Optic,Mailed Check,Yes,2,1
CUST-03674,21,One Year,89.03,1843.24,No,DSL,Credit Card,Yes,2,1
CUST-03675,53,Two Year,94.75,4687.03,No,Fiber Optic,Credit Card,No,1,0
CUST-03676,68,Month-to-Month,86.66,5493.48,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-03677,13,One Year,66.79,818.38,No,Fiber Optic,Credit Card,No,0,0
CUST-03678,42,Month-to-Month,108.8,4564.88,Yes,No,Mailed Check,Yes,1,1
CUST-03679,50,Month-to-Month,92.31,4410.06,No,DSL,Credit Card,Yes,3,0
CUST-03680,2,One Year,104.71,199.93,No,Fiber Optic,Bank Transfer,Yes,1,0
CUST-03681,13,Month-to-Month,106.28,1355.33,Yes,Fiber Optic,Bank Transfer,No,2,0
CUST-03682,29,Month-to-Month,66.86,1779.57,No,Fiber Optic,Mailed Check,No,1,0
CUST-03683,10,Month-to-Month,79.7,749.61,No,DSL,Bank Transfer,Yes,0,0
CUST-03684,26,Month-to-Month,89.36,2240.04,Yes,Fiber Optic,Bank Transfer,No,3,1
CUST-03685,11,Month-to-Month,41.27,453.43,No,No,Bank Transfer,No,1,1
CUST-03686,65,Month-to-Month,41.83,2489.05,Yes,Fiber Optic,Mailed Check,No,1,0
CUST-03687,44,Two Year,37.52,1560.42,Yes,DSL,Electronic Check,No,1,0
CUST-03688,24,One Year,67.3,1599.95,Yes,DSL,Mailed Check,Yes,1,1
CUST-03689,57,Month-to-Month,61.67,3418.71,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-03690,2,Month-to-Month,34.11,65.59,No,DSL,Electronic Check,No,2,0
CUST-03691,43,One Year,73.73,2934.86,No,No,Mailed Check,Yes,1,0
CUST-03692,50,Month-to-Month,67.61,3105.74,No,No,Mailed Check,Yes,1,1
CUST-03693,59,Month-to-Month,99.56,5506.45,Yes,No,Electronic Check,No,2,1
CUST-03694,17,One Year,120.32,1893.08,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-03695,43,Month-to-Month,81.41,3433.58,Yes,Fiber Optic,Mailed Check,No,0,1
CUST-03696,56,Month-to-Month,52.58,2862.24,No,DSL,Credit Card,Yes,2,0
CUST-03697,58,Month-to-Month,86.17,4915.49,No,DSL,Mailed Check,No,2,0
CUST-03698,13,Month-to-Month,70.23,837.31,Yes,Fiber Optic,Credit Card,No,0,1
CUST-03699,71,Month-to-Month,64.0,4230.45,No,DSL,Mailed Check,Yes,3,0
CUST-03700,20,Two Year,48.46,946.77,Yes,DSL,Electronic Check,No,3,0
CUST-03701,29,Month-to-Month,58.39,1551.67,No,No,Electronic Check,Yes,0,0
CUST-03702,14,One Year,65.56,839.42,No,Fiber Optic,Mailed Check,No,1,0
CUST-03703,11,One Year,90.1,929.95,No,No,Credit Card,Yes,0,0
CUST-03704,19,Month-to-Month,82.78,1444.86,No,DSL,Electronic Check,Yes,1,1
CUST-03705,10,Month-to-Month,115.64,1049.88,Yes,No,Mailed Check,No,1,1
CUST-03706,53,Month-to-Month,86.86,4287.21,No,Fiber Optic,Bank Transfer,No,0,0
CUST-03707,44,One Year,80.61,3502.72,No,DSL,Bank Transfer,No,3,0
CUST-03708,29,Month-to-Month,62.34,1637.29,No,Fiber Optic,Bank Transfer,No,1,1
CUST-03709,40,One Year,44.06,1685.93,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-03710,44,Two Year,55.75,2345.8,Yes,Fiber Optic,Credit Card,No,1,0
CUST-03711,14,One Year,52.5,700.52,No,Fiber Optic,Mailed Check,No,1,0
CUST-03712,22,Two Year,15.0,313.68,Yes,Fiber Optic,Electronic Check,No,2,0
CUST-03713,64,One Year,44.78,2584.27,No,No,Credit Card,No,0,0
CUST-03714,1,Two Year,110.06,99.58,Yes,DSL,Credit Card,No,1,0
CUST-03715,69,Two Year,79.22,5199.0,No,Fiber Optic,Credit Card,No,1,0
CUST-03716,70,One Year,60.59,4227.86,No,No,Mailed Check,No,3,0
CUST-03717,19,Two Year,79.96,1429.3,No,Fiber Optic,Credit Card,Yes,3,0
CUST-03718,24,Two Year,21.16,481.04,No,No,Electronic Check,No,2,0
CUST-03719,15,Month-to-Month,77.05,1153.68,No,Fiber Optic,Credit Card,Yes,0,1
CUST-03720,41,One Year,101.94,4087.22,No,DSL,Bank Transfer,Yes,2,0
CUST-03721,16,Month-to-Month,66.97,1046.89,Yes,Fiber Optic,Mailed Check,Yes,2,0
CUST-03722,57,Two Year,25.7,1392.35,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-03723,28,Month-to-Month,59.65,1653.15,No,DSL,Bank Transfer,No,0,1
CUST-03724,70,Two Year,101.98,6839.62,Yes,Fiber Optic,Mailed Check,Yes,3,1
CUST-03725,62,One Year,76.47,4578.38,No,DSL,Credit Card,Yes,0,0
CUST-03726,29,Two Year,34.54,980.38,Yes,DSL,Credit Card,Yes,0,0
CUST-03727,43,Month-to-Month,129.19,5225.52,No,No,Credit Card,No,1,0
CUST-03728,2,One Year,38.65,76.94,No,No,Electronic Check,Yes,1,0
CUST-03729,5,One Year,63.93,319.27,No,Fiber Optic,Bank Transfer,Yes,0,1
CUST-03730,37,Two Year,44.07,1563.27,Yes,Fiber Optic,Bank Transfer,Yes,1,0
CUST-03731,35,Two Year,44.1,1423.42,Yes,Fiber Optic,Mailed Check,No,0,0
CUST-03732,29,One Year,58.7,1663.98,No,DSL,Electronic Check,Yes,1,0
CUST-03733,7,One Year,85.9,560.54,No,DSL,Bank Transfer,No,0,0
CUST-03734,61,Month-to-Month,102.26,5974.06,Yes,Fiber Optic,Electronic Check,Yes,0,1
CUST-03735,30,Two Year,60.35,1645.15,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-03736,34,Month-to-Month,44.75,1492.19,No,Fiber Optic,Electronic Check,No,1,1
CUST-03737,30,One Year,81.97,2449.04,No,DSL,Electronic Check,No,2,0
CUST-03738,36,One Year,82.7,2707.53,Yes,No,Mailed Check,Yes,1,1
CUST-03739,47,Month-to-Month,76.01,3476.58,Yes,DSL,Electronic Check,Yes,2,0
CUST-03740,56,Month-to-Month,76.89,4245.92,No,Fiber Optic,Bank Transfer,Yes,0,0
CUST-03741,40,Month-to-Month,67.19,2448.27,No,DSL,Credit Card,Yes,1,0
CUST-03742,12,Two Year,72.45,803.92,No,DSL,Bank Transfer,Yes,1,0
CUST-03743,63,Month-to-Month,65.46,3873.19,Yes,Fiber Optic,Mailed Check,Yes,2,0
CUST-03744,21,Month-to-Month,96.76,1998.79,No,Fiber Optic,Electronic Check,Yes,1,1
CUST-03745,2,One Year,125.71,238.68,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-03746,3,Month-to-Month,74.49,204.18,Yes,DSL,Bank Transfer,No,2,1
CUST-03747,56,Two Year,69.84,3620.2,No,No,Credit Card,Yes,0,0
CUST-03748,28,Month-to-Month,76.4,2025.26,No,Fiber Optic,Credit Card,Yes,2,1
CUST-03749,2,Month-to-Month,53.55,96.81,No,No,Mailed Check,Yes,0,1
CUST-03750,59,Month-to-Month,89.12,5064.06,Yes,DSL,Electronic Check,No,1,0
CUST-03751,22,Month-to-Month,81.03,1608.91,No,No,Bank Transfer,Yes,5,1
CUST-03752,71,Month-to-Month,59.49,4131.23,No,Fiber Optic,Credit Card,Yes,0,0
CUST-03753,64,One Year,92.55,5765.55,Yes,Fiber Optic,Credit Card,No,3,0
CUST-03754,4,Month-to-Month,70.47,278.09,No,DSL,Credit Card,Yes,0,1
CUST-03755,50,Month-to-Month,45.75,2094.83,Yes,DSL,Electronic Check,Yes,1,0
CUST-03756,44,Month-to-Month,78.79,3328.99,Yes,No,Credit Card,No,3,0
CUST-03757,13,Month-to-Month,75.92,965.35,No,Fiber Optic,Electronic Check,Yes,3,1
CUST-03758,25,Two Year,94.01,2236.44,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-03759,36,Month-to-Month,90.79,2984.35,Yes,Fiber Optic,Bank Transfer,Yes,0,0
CUST-03760,11,Two Year,67.27,673.29,Yes,Fiber Optic,Electronic Check,No,1,0
CUST-03761,52,Month-to-Month,58.2,2907.13,Yes,Fiber Optic,Mailed Check,No,1,0
CUST-03762,20,Month-to-Month,70.04,1330.42,Yes,No,Electronic Check,No,1,0
CUST-03763,68,Month-to-Month,79.08,5339.56,Yes,DSL,Electronic Check,Yes,1,0
CUST-03764,58,Month-to-Month,82.09,4682.11,Yes,No,Electronic Check,Yes,2,1
CUST-03765,46,One Year,77.54,3468.31,No,Fiber Optic,Bank Transfer,No,1,0
CUST-03766,9,Month-to-Month,67.73,608.5,Yes,DSL,Electronic Check,No,2,0
CUST-03767,2,Month-to-Month,94.92,184.04,No,DSL,Bank Transfer,Yes,0,1
CUST-03768,11,One Year,53.14,531.48,Yes,Fiber Optic,Bank Transfer,No,0,0
CUST-03769,36,One Year,131.99,4313.33,No,Fiber Optic,Electronic Check,No,1,0
CUST-03770,57,Two Year,89.08,4984.07,Yes,DSL,Credit Card,Yes,2,0
CUST-03771,12,Two Year,41.81,469.65,Yes,DSL,Electronic Check,No,0,0
CUST-03772,51,One Year,74.63,3777.31,No,Fiber Optic,Credit Card,No,0,0
CUST-03773,4,Two Year,89.32,325.78,Yes,DSL,Credit Card,Yes,3,0
CUST-03774,20,One Year,61.27,1127.22,Yes,DSL,Credit Card,No,3,0
CUST-03775,44,Month-to-Month,32.62,1402.72,Yes,Fiber Optic,Mailed Check,Yes,0,0
CUST-03776,60,One Year,44.02,2600.91,No,DSL,Bank Transfer,Yes,2,0
CUST-03777,56,Month-to-Month,83.55,4616.66,Yes,DSL,Electronic Check,No,0,0
CUST-03778,39,One Year,26.13,927.27,Yes,Fiber Optic,Credit Card,No,1,0
CUST-03779,3,Two Year,33.77,95.05,Yes,Fiber Optic,Electronic Check,Yes,0,1
CUST-03780,22,Month-to-Month,83.42,1770.34,No,Fiber Optic,Bank Transfer,No,4,1
CUST-03781,57,Two Year,64.44,3643.25,No,DSL,Mailed Check,No,0,0
CUST-03782,6,Two Year,52.61,291.64,Yes,Fiber Optic,Credit Card,No,1,0
CUST-03783,51,Month-to-Month,57.63,2821.67,Yes,Fiber Optic,Bank Transfer,Yes,2,0
CUST-03784,51,Month-to-Month,33.23,1549.58,No,Fiber Optic,Electronic Check,No,1,0
CUST-03785,55,Two Year,82.11,4401.92,No,DSL,Electronic Check,No,0,0
CUST-03786,16,Two Year,49.84,727.87,Yes,DSL,Credit Card,No,1,0
CUST-03787,18,Month-to-Month,56.61,1018.98,No,Fiber Optic,Credit Card,Yes,0,0
CUST-03788,15,Month-to-Month,78.67,1072.93,No,DSL,Electronic Check,Yes,2,1
CUST-03789,29,One Year,63.58,1785.8,Yes,No,Bank Transfer,Yes,0,0
CUST-03790,38,Month-to-Month,52.38,1946.06,No,No,Mailed Check,Yes,3,0
CUST-03791,9,Month-to-Month,20.26,168.81,No,Fiber Optic,Electronic Check,No,3,1
CUST-03792,41,Month-to-Month,79.19,3004.85,Yes,Fiber Optic,Electronic Check,Yes,2,1
CUST-03793,18,Month-to-Month,71.97,1243.14,Yes,Fiber Optic,Bank Transfer,Yes,1,1
CUST-03794,41,One Year,57.07,2253.41,Yes,DSL,Electronic Check,Yes,1,0
CUST-03795,22,One Year,44.07,942.44,Yes,Fiber Optic,Credit Card,No,2,0
CUST-03796,69,One Year,70.32,4648.44,No,No,Electronic Check,Yes,1,0
CUST-03797,23,One Year,82.01,1730.52,No,DSL,Bank Transfer,No,0,0
CUST-03798,63,Month-to-Month,72.44,4529.1,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-03799,13,Month-to-Month,110.95,1322.15,No,Fiber Optic,Bank Transfer,Yes,3,1
CUST-03800,7,Month-to-Month,87.62,586.67,Yes,DSL,Electronic Check,Yes,1,0
CUST-03801,14,Month-to-Month,67.32,934.94,Yes,Fiber Optic,Electronic Check,Yes,0,0
CUST-03802,31,Month-to-Month,88.46,2718.39,No,No,Mailed Check,No,1,0
CUST-03803,65,Month-to-Month,71.22,4244.1,Yes,DSL,Bank Transfer,No,1,0
CUST-03804,13,Month-to-Month,71.13,854.28,Yes,DSL,Bank Transfer,Yes,0,1
CUST-03805,57,Month-to-Month,102.41,5604.96,No,DSL,Electronic Check,No,1,0
CUST-03806,51,One Year,47.55,2264.31,No,Fiber Optic,Electronic Check,No,2,0
CUST-03807,25,One Year,70.58,1717.01,Yes,Fiber Optic,Electronic Check,No,3,1
CUST-03808,25,Two Year,99.74,2374.41,No,Fiber Optic,Electronic Check,No,2,0
CUST-03809,69,One Year,77.72,4969.11,Yes,Fiber Optic,Electronic Check,Yes,0,0
CUST-03810,52,One Year,60.77,2973.93,No,No,Electronic Check,Yes,0,0
CUST-03811,18,Month-to-Month,27.35,477.09,No,DSL,Mailed Check,Yes,1,1
CUST-03812,66,One Year,15.0,968.73,No,No,Electronic Check,Yes,1,1
CUST-03813,30,Month-to-Month,121.9,3426.45,Yes,Fiber Optic,Mailed Check,Yes,0,1
CUST-03814,6,Month-to-Month,77.71,424.53,No,DSL,Bank Transfer,Yes,3,0
CUST-03815,59,Month-to-Month,55.4,3057.21,Yes,DSL,Credit Card,Yes,0,0
CUST-03816,63,Month-to-Month,78.74,4777.31,No,Fiber Optic,Bank Transfer,Yes,1,0
CUST-03817,32,Month-to-Month,46.31,1446.33,No,No,Electronic Check,No,0,1
CUST-03818,51,One Year,61.72,3109.84,Yes,Fiber Optic,Mailed Check,Yes,1,0
CUST-03819,17,Two Year,46.48,787.15,No,Fiber Optic,Electronic Check,Yes,2,1
CUST-03820,62,One Year,34.67,2048.37,Yes,DSL,Bank Transfer,Yes,1,0
CUST-03821,27,One Year,17.38,463.64,No,DSL,Credit Card,Yes,2,0
CUST-03822,20,Month-to-Month,30.06,556.84,No,No,Bank Transfer,Yes,0,1
CUST-03823,37,Month-to-Month,95.53,3378.96,No,No,Credit Card,Yes,2,0
CUST-03824,20,One Year,45.33,864.84,No,Fiber Optic,Electronic Check,Yes,1,0
CUST-03825,45,Month-to-Month,83.37,3664.87,No,DSL,Electronic Check,Yes,0,1
CUST-03826,54,Month-to-Month,93.92,4956.62,No,DSL,Electronic Check,No,1,0
CUST-03827,30,Month-to-Month,70.41,1961.34,No,No,Electronic Check,Yes,0,0
CUST-03828,57,Two Year,62.54,3524.09,Yes,DSL,Electronic Check,No,0,0
CUST-03829,32,One Year,73.33,2321.1,No,DSL,Credit Card,Yes,1,0
CUST-03830,70,Month-to-Month,59.58,4149.01,Yes,Fiber Optic,Mailed Check,Yes,4,0
CUST-03831,20,One Year,100.1,1893.42,Yes,No,Credit Card,Yes,0,0
CUST-03832,51,Month-to-Month,116.91,5954.91,Yes,DSL,Credit Card,No,2,0
CUST-03833,39,Month-to-Month,106.25,4054.62,Yes,Fiber Optic,Bank Transfer,Yes,1,0
CUST-03834,68,Month-to-Month,16.21,1064.05,No,DSL,Credit Card,Yes,3,0
CUST-03835,16,Month-to-Month,59.07,891.46,Yes,Fiber Optic,Electronic Check,Yes,2,1
CUST-03836,15,One Year,70.1,1034.93,No,DSL,Credit Card,No,1,0
CUST-03837,63,Month-to-Month,81.58,5018.32,Yes,No,Bank Transfer,Yes,4,0
CUST-03838,65,One Year,26.82,1671.05,Yes,Fiber Optic,Bank Transfer,Yes,2,0
CUST-03839,54,Month-to-Month,26.41,1425.73,No,No,Bank Transfer,Yes,2,0
CUST-03840,35,One Year,102.67,3323.75,No,Fiber Optic,Credit Card,No,1,1
CUST-03841,30,One Year,56.02,1620.39,Yes,No,Credit Card,Yes,0,0
CUST-03842,48,One Year,32.81,1467.97,No,Fiber Optic,Electronic Check,Yes,5,0
CUST-03843,54,One Year,42.41,2165.98,No,Fiber Optic,Electronic Check,Yes,0,0
CUST-03844,20,Two Year,79.76,1489.75,Yes,DSL,Electronic Check,Yes,2,0
CUST-03845,1,Month-to-Month,49.44,46.15,Yes,No,Credit Card,Yes,2,1
CUST-03846,6,One Year,76.04,427.81,No,Fiber Optic,Electronic Check,No,1,1
CUST-03847,25,One Year,45.53,1030.88,Yes,Fiber Optic,Bank Transfer,Yes,1,0
CUST-03848,50,Month-to-Month,26.39,1192.81,Yes,Fiber Optic,Mailed Check,Yes,2,0
CUST-03849,32,Month-to-Month,105.61,3286.56,Yes,Fiber Optic,Credit Card,Yes,3,0
CUST-03850,45,Month-to-Month,79.95,3349.83,Yes,Fiber Optic,Credit Card,Yes,0,1
CUST-03851,34,Month-to-Month,61.66,1891.24,No,Fiber Optic,Mailed Check,No,2,1
CUST-03852,19,Month-to-Month,56.97,983.01,No,Fiber Optic,Mailed Check,No,2,1
CUST-03853,54,Month-to-Month,106.62,5294.49,No,Fiber Optic,Credit Card,No,1,1
CUST-03854,53,One Year,84.79,4066.15,No,Fiber Optic,Electronic Check,No,1,0
CUST-03855,70,Month-to-Month,98.67,6869.7,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-03856,60,Two Year,55.41,3181.1,No,No,Credit Card,No,2,0
CUST-03857,28,Month-to-Month,71.27,1874.63,No,Fiber Optic,Bank Transfer,No,2,1
CUST-03858,51,One Year,80.05,3891.78,No,DSL,Credit Card,Yes,1,0
CUST-03859,26,Month-to-Month,56.25,1332.75,Yes,Fiber Optic,Mailed Check,No,2,0
CUST-03860,63,Month-to-Month,67.61,4132.43,Yes,No,Bank Transfer,Yes,1,0
CUST-03861,44,Month-to-Month,55.41,2430.63,No,No,Credit Card,Yes,0,0
CUST-03862,61,One Year,79.98,4454.65,No,DSL,Bank Transfer,Yes,2,0
CUST-03863,21,Month-to-Month,36.97,710.58,Yes,No,Credit Card,Yes,1,0
CUST-03864,2,Two Year,84.3,162.34,Yes,DSL,Credit Card,No,1,0
CUST-03865,11,Month-to-Month,77.77,782.92,No,No,Electronic Check,Yes,1,1
CUST-03866,39,One Year,64.92,2310.61,No,No,Electronic Check,Yes,0,0
CUST-03867,70,Month-to-Month,81.24,5499.41,No,Fiber Optic,Bank Transfer,No,1,0
CUST-03868,46,One Year,60.88,2693.69,No,No,Credit Card,Yes,0,0
CUST-03869,59,Month-to-Month,53.25,2895.98,No,Fiber Optic,Credit Card,Yes,1,0
CUST-03870,34,Month-to-Month,83.59,2791.81,No,Fiber Optic,Electronic Check,No,1,1
CUST-03871,70,Month-to-Month,84.68,5397.23,No,No,Bank Transfer,No,1,0
CUST-03872,68,Month-to-Month,57.32,3637.61,Yes,DSL,Bank Transfer,Yes,2,0
CUST-03873,16,Month-to-Month,55.17,859.67,Yes,DSL,Mailed Check,No,3,1
CUST-03874,63,Two Year,65.43,3962.94,Yes,DSL,Bank Transfer,No,1,0
CUST-03875,2,Month-to-Month,56.2,107.9,No,Fiber Optic,Credit Card,Yes,1,1
CUST-03876,43,Month-to-Month,108.13,4503.72,No,Fiber Optic,Mailed Check,No,1,1
CUST-03877,32,Two Year,77.91,2404.98,Yes,No,Electronic Check,No,2,0
CUST-03878,22,Month-to-Month,70.37,1528.68,No,No,Mailed Check,No,0,0
CUST-03879,68,Month-to-Month,46.68,3037.36,No,No,Electronic Check,Yes,1,0
CUST-03880,48,One Year,88.47,3992.31,Yes,Fiber Optic,Bank Transfer,No,2,0
CUST-03881,10,Two Year,54.71,534.3,Yes,No,Credit Card,Yes,1,0
CUST-03882,11,One Year,53.68,546.74,No,DSL,Bank Transfer,No,1,0
CUST-03883,9,Month-to-Month,89.32,784.55,Yes,Fiber Optic,Credit Card,Yes,1,1
CUST-03884,22,Two Year,79.68,1626.74,No,DSL,Bank Transfer,No,1,0
CUST-03885,5,Month-to-Month,15.0,71.1,No,DSL,Mailed Check,No,0,1
CUST-03886,20,Two Year,66.06,1286.74,No,DSL,Mailed Check,Yes,0,0
CUST-03887,56,Two Year,73.14,3943.34,No,DSL,Mailed Check,Yes,0,0
CUST-03888,63,Two Year,61.51,3520.82,No,No,Mailed Check,Yes,1,0
CUST-03889,57,Month-to-Month,74.01,3985.1,No,Fiber Optic,Electronic Check,Yes,2,0
CUST-03890,36,Month-to-Month,24.76,874.59,Yes,No,Bank Transfer,No,2,1
CUST-03891,51,One Year,15.0,764.75,Yes,Fiber Optic,Electronic Check,No,2,0
CUST-03892,68,Month-to-Month,45.61,2936.11,Yes,Fiber Optic,Electronic Check,No,3,0
CUST-03893,4,Month-to-Month,77.06,280.06,No,DSL,Mailed Check,No,3,1
CUST-03894,66,Two Year,15.0,927.25,No,No,Credit Card,Yes,4,0
CUST-03895,53,One Year,48.91,2460.01,No,DSL,Electronic Check,Yes,1,0
CUST-03896,28,Month-to-Month,21.93,557.14,Yes,Fiber Optic,Credit Card,Yes,3,0
CUST-03897,33,Month-to-Month,63.93,2081.05,No,No,Mailed Check,Yes,2,0
CUST-03898,32,Month-to-Month,118.95,3630.85,No,Fiber Optic,Electronic Check,No,2,1
CUST-03899,12,Month-to-Month,64.57,729.6,No,No,Electronic Check,No,1,1
CUST-03900,17,Month-to-Month,67.31,1075.29,No,DSL,Electronic Check,Yes,1,1
CUST-03901,22,Two Year,90.98,1807.07,No,Fiber Optic,Mailed Check,Yes,1,0
CUST-03902,1,One Year,70.53,67.14,No,DSL,Mailed Check,Yes,2,0
CUST-03903,37,Month-to-Month,64.63,2265.9,Yes,Fiber Optic,Bank Transfer,No,3,0
CUST-03904,35,Month-to-Month,93.17,3047.65,No,DSL,Electronic Check,No,1,1
CUST-03905,24,One Year,81.8,1896.19,Yes,Fiber Optic,Electronic Check,Yes,1,0
CUST-03906,13,Two Year,77.22,944.74,Yes,No,Electronic Check,No,3,0
CUST-03907,70,Two Year,66.53,4457.67,No,Fiber Optic,Credit Card,No,2,0
CUST-03908,49,Month-to-Month,61.35,2971.59,Yes,No,Mailed Check,Yes,1,0
CUST-03909,35,Two Year,92.93,3045.65,Yes,Fiber Optic,Bank Transfer,No,1,0
CUST-03910,53,Month-to-Month,61.59,3067.74,No,DSL,Bank Transfer,Yes,0,0
CUST-03911,27,Month-to-Month,100.78,2684.57,No,Fiber Optic,Electronic Check,No,2,1
CUST-03912,16,Two Year,43.82,656.11,Yes,DSL,Electronic Check,No,1,0
